path,fire,smoke
train/images/WEB07971.jpg,1,0
train/images/WEB00582.jpg,0,0
train/images/WEB01315.jpg,0,0
train/images/AoF01937.jpg,0,0
train/images/AoF04800.jpg,0,1
train/images/WEB04427.jpg,1,1
train/images/WEB05931.jpg,0,1
train/images/AoF01962.jpg,0,0
train/images/WEB07847.jpg,1,0
train/images/WEB07255.jpg,1,0
train/images/WEB04017.jpg,0,1
train/images/WEB02202.jpg,0,0
train/images/WEB05690.jpg,0,1
train/images/PublicDataset00747.jpg,1,0
train/images/WEB07571.jpg,1,0
train/images/AoF03381.jpg,0,0
train/images/WEB05056.jpg,1,1
train/images/WEB07293.jpg,1,0
train/images/AoF00808.jpg,0,0
train/images/WEB06033.jpg,1,0
train/images/AoF02441.jpg,0,0
train/images/WEB00815.jpg,0,0
train/images/PublicDataset00614.jpg,1,0
train/images/AoF00222.jpg,0,0
train/images/WEB01193.jpg,0,0
train/images/WEB01728.jpg,0,0
train/images/AoF05033.jpg,0,1
train/images/WEB03769.jpg,1,1
train/images/AoF01386.jpg,0,0
train/images/WEB01780.jpg,0,0
train/images/AoF03336.jpg,0,0
train/images/WEB07273.jpg,1,1
train/images/WEB03842.jpg,1,1
train/images/WEB09016.jpg,1,0
train/images/WEB00140.jpg,0,0
train/images/WEB07665.jpg,1,1
train/images/AoF01496.jpg,0,0
train/images/AoF01179.jpg,0,0
train/images/AoF02337.jpg,0,0
train/images/AoF01377.jpg,0,0
train/images/PublicDataset00929.jpg,0,0
train/images/WEB03836.jpg,0,1
train/images/WEB07303.jpg,1,0
train/images/WEB02015.jpg,0,0
train/images/AoF02106.jpg,0,0
train/images/WEB00341.jpg,0,0
train/images/WEB05686.jpg,0,1
train/images/AoF04324.jpg,1,1
train/images/WEB05346.jpg,1,1
train/images/WEB07162.jpg,1,0
train/images/WEB00609.jpg,0,0
train/images/WEB08994.jpg,1,1
train/images/WEB05250.jpg,1,1
train/images/WEB02069.jpg,0,0
train/images/WEB04978.jpg,1,1
train/images/WEB03880.jpg,1,1
train/images/AoF04824.jpg,1,1
train/images/WEB08115.jpg,1,0
train/images/AoF02624.jpg,0,0
train/images/WEB08766.jpg,1,0
train/images/AoF04370.jpg,1,1
train/images/AoF06610.jpg,1,0
train/images/WEB07313.jpg,1,1
train/images/WEB01007.jpg,0,0
train/images/WEB02447.jpg,0,0
train/images/PublicDataset00149.jpg,1,0
train/images/WEB07452.jpg,1,0
train/images/PublicDataset00073.jpg,1,0
train/images/WEB02170.jpg,0,0
train/images/WEB05222.jpg,1,1
train/images/WEB02321.jpg,0,0
train/images/WEB06227.jpg,1,0
train/images/WEB06538.jpg,1,0
train/images/AoF01472.jpg,0,0
train/images/AoF04356.jpg,0,1
train/images/AoF05392.jpg,1,0
train/images/AoF00985.jpg,0,0
train/images/WEB04202.jpg,1,1
train/images/WEB03812.jpg,1,1
train/images/WEB01596.jpg,0,0
train/images/AoF06148.jpg,1,0
train/images/WEB05355.jpg,0,1
train/images/AoF04274.jpg,1,1
train/images/WEB03567.jpg,0,0
train/images/AoF00433.jpg,0,0
train/images/AoF06206.jpg,1,0
train/images/AoF04725.jpg,0,1
train/images/AoF04438.jpg,1,1
train/images/WEB03706.jpg,0,1
train/images/AoF01576.jpg,0,0
train/images/WEB06135.jpg,1,0
train/images/WEB06961.jpg,1,1
train/images/WEB03479.jpg,0,0
train/images/WEB02397.jpg,0,0
train/images/WEB00892.jpg,0,0
train/images/AoF04596.jpg,0,1
train/images/AoF02530.jpg,0,0
train/images/AoF05795.jpg,1,0
train/images/AoF06320.jpg,1,0
train/images/WEB05901.jpg,1,1
train/images/WEB05095.jpg,1,1
train/images/WEB03200.jpg,0,0
train/images/WEB01200.jpg,0,0
train/images/WEB01967.jpg,0,0
train/images/AoF01356.jpg,0,0
train/images/WEB08760.jpg,1,1
train/images/AoF05291.jpg,1,0
train/images/AoF02272.jpg,0,0
train/images/WEB00049.jpg,0,0
train/images/WEB03545.jpg,0,0
train/images/AoF05492.jpg,1,0
train/images/AoF00375.jpg,0,0
train/images/AoF04431.jpg,1,1
train/images/WEB05994.jpg,0,1
train/images/WEB05010.jpg,1,1
train/images/AoF01907.jpg,0,0
train/images/AoF03172.jpg,0,0
train/images/AoF03355.jpg,0,0
train/images/AoF05108.jpg,1,0
train/images/WEB05963.jpg,1,1
train/images/WEB02290.jpg,0,0
train/images/AoF06552.jpg,1,0
train/images/WEB04682.jpg,1,1
train/images/WEB08609.jpg,1,0
train/images/WEB07719.jpg,1,0
train/images/WEB03794.jpg,1,1
train/images/WEB06911.jpg,1,1
train/images/WEB06211.jpg,1,1
train/images/WEB01212.jpg,0,0
train/images/WEB09262.jpg,1,1
train/images/AoF03775.jpg,0,0
train/images/PublicDataset00446.jpg,1,0
train/images/WEB08529.jpg,1,0
train/images/AoF01134.jpg,0,0
train/images/AoF06241.jpg,1,0
train/images/WEB00440.jpg,0,0
train/images/WEB01451.jpg,0,0
train/images/PublicDataset00106.jpg,1,1
train/images/WEB02534.jpg,0,0
train/images/WEB01712.jpg,0,0
train/images/WEB01947.jpg,0,0
train/images/WEB05364.jpg,1,1
train/images/WEB01118.jpg,0,0
train/images/AoF02767.jpg,0,0
train/images/WEB05448.jpg,1,1
train/images/WEB07716.jpg,1,0
train/images/AoF02537.jpg,0,0
train/images/WEB02954.jpg,0,0
train/images/WEB01907.jpg,0,0
train/images/AoF03420.jpg,0,0
train/images/AoF00366.jpg,0,0
train/images/AoF00553.jpg,0,0
train/images/AoF02856.jpg,0,0
train/images/WEB02257.jpg,0,0
train/images/AoF01002.jpg,0,0
train/images/WEB05454.jpg,1,1
train/images/AoF04004.jpg,0,0
train/images/AoF06059.jpg,1,0
train/images/PublicDataset00687.jpg,1,0
train/images/WEB06036.jpg,1,0
train/images/WEB00832.jpg,0,0
train/images/AoF02322.jpg,0,0
train/images/AoF02499.jpg,0,0
train/images/WEB00089.jpg,0,0
train/images/AoF03455.jpg,0,0
train/images/AoF04830.jpg,1,1
train/images/AoF06420.jpg,1,0
train/images/AoF01164.jpg,0,0
train/images/AoF01170.jpg,0,0
train/images/WEB02542.jpg,0,0
train/images/WEB00803.jpg,0,0
train/images/AoF03980.jpg,0,0
train/images/AoF02408.jpg,0,0
train/images/AoF02484.jpg,0,0
train/images/AoF03067.jpg,0,0
train/images/WEB08754.jpg,1,1
train/images/WEB07333.jpg,1,0
train/images/AoF00964.jpg,0,0
train/images/AoF01255.jpg,0,0
train/images/AoF04282.jpg,1,1
train/images/AoF00329.jpg,0,0
train/images/AoF02372.jpg,0,0
train/images/AoF04683.jpg,1,1
train/images/WEB03328.jpg,0,0
train/images/WEB05324.jpg,1,1
train/images/AoF00903.jpg,0,0
train/images/AoF03347.jpg,0,0
train/images/WEB05614.jpg,1,1
train/images/AoF04928.jpg,0,1
train/images/WEB05586.jpg,1,1
train/images/WEB01395.jpg,0,0
train/images/WEB00748.jpg,0,0
train/images/WEB02957.jpg,0,0
train/images/AoF06115.jpg,1,0
train/images/WEB02526.jpg,0,0
train/images/WEB07579.jpg,1,0
train/images/AoF03730.jpg,0,0
train/images/WEB03964.jpg,1,1
train/images/WEB03060.jpg,0,0
train/images/WEB08830.jpg,1,0
train/images/AoF04334.jpg,0,1
train/images/WEB00090.jpg,0,0
train/images/AoF04204.jpg,1,1
train/images/WEB03871.jpg,1,1
train/images/WEB03869.jpg,1,1
train/images/WEB00175.jpg,0,0
train/images/AoF05825.jpg,1,0
train/images/WEB05933.jpg,0,1
train/images/WEB00518.jpg,0,0
train/images/AoF04143.jpg,1,1
train/images/AoF01182.jpg,0,0
train/images/WEB01819.jpg,0,0
train/images/PublicDataset00025.jpg,0,1
train/images/WEB08684.jpg,1,0
train/images/WEB08372.jpg,1,0
train/images/WEB09196.jpg,1,0
train/images/WEB08649.jpg,1,0
train/images/AoF03605.jpg,0,0
train/images/WEB07281.jpg,1,0
train/images/WEB04824.jpg,1,1
train/images/AoF04086.jpg,1,1
train/images/AoF04786.jpg,0,1
train/images/WEB00217.jpg,0,0
train/images/WEB00604.jpg,0,0
train/images/WEB03577.jpg,0,0
train/images/AoF06380.jpg,1,0
train/images/AoF04251.jpg,1,1
train/images/AoF04579.jpg,1,1
train/images/AoF04818.jpg,1,1
train/images/AoF03299.jpg,0,0
train/images/AoF04311.jpg,1,1
train/images/WEB08973.jpg,1,0
train/images/AoF03025.jpg,0,0
train/images/WEB03327.jpg,0,0
train/images/AoF03654.jpg,0,0
train/images/WEB07086.jpg,1,1
train/images/AoF03901.jpg,0,0
train/images/AoF01065.jpg,0,0
train/images/PublicDataset01025.jpg,0,1
train/images/WEB05040.jpg,1,1
train/images/WEB01906.jpg,0,0
train/images/AoF00671.jpg,0,0
train/images/AoF03375.jpg,0,0
train/images/WEB08658.jpg,1,1
train/images/AoF03487.jpg,0,0
train/images/WEB06066.jpg,1,0
train/images/WEB03675.jpg,0,0
train/images/WEB06292.jpg,1,0
train/images/WEB08913.jpg,1,1
train/images/AoF02959.jpg,0,0
train/images/AoF06377.jpg,1,0
train/images/PublicDataset00017.jpg,0,1
train/images/WEB08130.jpg,1,0
train/images/WEB02183.jpg,0,0
train/images/WEB03476.jpg,0,0
train/images/AoF02685.jpg,0,0
train/images/WEB05185.jpg,1,1
train/images/WEB07534.jpg,1,0
train/images/WEB08831.jpg,1,0
train/images/AoF04257.jpg,1,1
train/images/WEB02925.jpg,0,0
train/images/PublicDataset00855.jpg,1,0
train/images/AoF01146.jpg,0,0
train/images/AoF05508.jpg,1,0
train/images/AoF04692.jpg,0,1
train/images/WEB04936.jpg,1,1
train/images/WEB00782.jpg,0,0
train/images/AoF06428.jpg,1,0
train/images/WEB01452.jpg,0,0
train/images/WEB06230.jpg,1,0
train/images/WEB04599.jpg,1,1
train/images/WEB08774.jpg,1,0
train/images/WEB01058.jpg,0,0
train/images/AoF04878.jpg,1,1
train/images/PublicDataset00796.jpg,1,0
train/images/WEB06300.jpg,1,1
train/images/WEB04106.jpg,1,1
train/images/WEB03822.jpg,1,1
train/images/WEB09325.jpg,1,0
train/images/WEB03716.jpg,1,1
train/images/WEB04261.jpg,1,1
train/images/WEB01045.jpg,0,0
train/images/AoF06597.jpg,1,0
train/images/WEB05247.jpg,1,1
train/images/WEB03192.jpg,0,0
train/images/WEB08678.jpg,1,1
train/images/WEB05214.jpg,1,1
train/images/WEB04316.jpg,1,1
train/images/WEB08846.jpg,1,1
train/images/WEB01217.jpg,0,0
train/images/AoF03676.jpg,0,0
train/images/AoF01021.jpg,0,0
train/images/AoF05332.jpg,1,1
train/images/WEB02440.jpg,0,0
train/images/WEB05146.jpg,1,1
train/images/AoF01014.jpg,0,0
train/images/WEB04646.jpg,1,1
train/images/WEB03252.jpg,0,0
train/images/WEB02937.jpg,0,0
train/images/AoF02127.jpg,0,0
train/images/AoF03055.jpg,0,0
train/images/PublicDataset00723.jpg,1,0
train/images/AoF00491.jpg,0,0
train/images/AoF05996.jpg,1,0
train/images/WEB05858.jpg,1,1
train/images/WEB05895.jpg,1,1
train/images/WEB04536.jpg,1,1
train/images/AoF05951.jpg,1,0
train/images/WEB02297.jpg,0,0
train/images/AoF06341.jpg,1,0
train/images/PublicDataset00094.jpg,1,1
train/images/AoF01977.jpg,0,0
train/images/AoF02119.jpg,0,1
train/images/AoF04853.jpg,1,1
train/images/WEB04195.jpg,1,1
train/images/WEB06110.jpg,1,0
train/images/WEB08331.jpg,1,0
train/images/AoF00191.jpg,0,0
train/images/WEB05898.jpg,1,1
train/images/WEB03761.jpg,1,1
train/images/WEB07400.jpg,1,0
train/images/WEB08763.jpg,1,1
train/images/WEB09423.jpg,1,0
train/images/WEB02505.jpg,0,0
train/images/WEB03184.jpg,0,0
train/images/AoF04191.jpg,1,1
train/images/WEB03454.jpg,0,0
train/images/WEB00496.jpg,0,0
train/images/AoF02325.jpg,0,0
train/images/WEB04947.jpg,0,1
train/images/AoF04263.jpg,1,1
train/images/WEB04432.jpg,1,1
train/images/WEB03420.jpg,0,0
train/images/WEB07966.jpg,1,1
train/images/WEB03541.jpg,0,0
train/images/WEB00858.jpg,0,0
train/images/AoF03194.jpg,0,0
train/images/WEB04388.jpg,1,1
train/images/WEB05547.jpg,1,1
train/images/AoF00302.jpg,0,0
train/images/AoF00690.jpg,0,0
train/images/WEB07754.jpg,1,0
train/images/WEB05645.jpg,1,1
train/images/WEB00797.jpg,0,0
train/images/AoF06352.jpg,1,0
train/images/WEB01250.jpg,0,0
train/images/WEB07963.jpg,1,0
train/images/AoF06402.jpg,1,0
train/images/AoF06650.jpg,1,0
train/images/WEB04494.jpg,0,1
train/images/WEB07229.jpg,1,0
train/images/WEB04448.jpg,1,1
train/images/WEB00871.jpg,0,0
train/images/AoF05341.jpg,1,0
train/images/WEB09114.jpg,1,0
train/images/AoF06458.jpg,1,0
train/images/WEB04095.jpg,1,1
train/images/AoF04459.jpg,1,1
train/images/PublicDataset00548.jpg,1,0
train/images/WEB07328.jpg,1,0
train/images/AoF05274.jpg,1,0
train/images/WEB09333.jpg,1,1
train/images/WEB04376.jpg,1,1
train/images/WEB08023.jpg,1,0
train/images/AoF01203.jpg,0,0
train/images/AoF05000.jpg,0,1
train/images/AoF04323.jpg,1,1
train/images/AoF02291.jpg,0,0
train/images/PublicDataset00051.jpg,0,1
train/images/WEB01180.jpg,0,0
train/images/AoF02819.jpg,0,0
train/images/AoF02569.jpg,0,0
train/images/WEB02705.jpg,0,0
train/images/AoF05910.jpg,1,0
train/images/AoF02493.jpg,0,0
train/images/PublicDataset00433.jpg,1,0
train/images/AoF04535.jpg,0,1
train/images/WEB08696.jpg,1,1
train/images/AoF05577.jpg,1,0
train/images/PublicDataset00533.jpg,1,0
train/images/AoF03293.jpg,0,0
train/images/WEB05912.jpg,1,1
train/images/WEB04622.jpg,1,1
train/images/AoF04258.jpg,1,1
train/images/PublicDataset00451.jpg,1,0
train/images/AoF05409.jpg,1,0
train/images/WEB02192.jpg,0,0
train/images/WEB00299.jpg,0,0
train/images/AoF05174.jpg,1,0
train/images/AoF00473.jpg,0,0
train/images/WEB03117.jpg,0,0
train/images/AoF01236.jpg,0,0
train/images/WEB02405.jpg,0,0
train/images/WEB08937.jpg,1,0
train/images/PublicDataset00869.jpg,0,0
train/images/WEB00787.jpg,0,0
train/images/AoF03221.jpg,0,0
train/images/AoF00503.jpg,0,0
train/images/WEB00802.jpg,0,0
train/images/AoF01346.jpg,0,0
train/images/AoF06327.jpg,1,0
train/images/WEB05946.jpg,1,1
train/images/WEB03410.jpg,0,0
train/images/AoF02771.jpg,0,0
train/images/WEB04573.jpg,1,1
train/images/WEB00474.jpg,0,0
train/images/AoF04238.jpg,1,1
train/images/AoF06604.jpg,1,0
train/images/WEB08131.jpg,1,1
train/images/AoF00081.jpg,0,0
train/images/AoF06309.jpg,1,0
train/images/WEB06340.jpg,1,0
train/images/WEB06284.jpg,1,0
train/images/WEB08181.jpg,1,0
train/images/WEB00789.jpg,0,0
train/images/AoF05588.jpg,1,0
train/images/AoF06509.jpg,1,0
train/images/AoF04228.jpg,1,1
train/images/WEB08090.jpg,1,0
train/images/AoF03758.jpg,0,0
train/images/PublicDataset00633.jpg,1,0
train/images/AoF03353.jpg,0,0
train/images/AoF03386.jpg,0,0
train/images/AoF03512.jpg,0,0
train/images/WEB05180.jpg,1,1
train/images/WEB06517.jpg,1,0
train/images/AoF01869.jpg,0,0
train/images/AoF06448.jpg,1,0
train/images/WEB01593.jpg,0,0
train/images/AoF04338.jpg,1,1
train/images/WEB07619.jpg,1,1
train/images/WEB05626.jpg,1,1
train/images/AoF01241.jpg,0,0
train/images/WEB03293.jpg,0,0
train/images/WEB07411.jpg,1,0
train/images/AoF05156.jpg,1,0
train/images/WEB04318.jpg,1,1
train/images/AoF03399.jpg,0,0
train/images/AoF06183.jpg,1,0
train/images/WEB03054.jpg,0,0
train/images/WEB06669.jpg,1,0
train/images/AoF02179.jpg,0,0
train/images/AoF00698.jpg,0,0
train/images/WEB07445.jpg,1,1
train/images/WEB08785.jpg,1,0
train/images/AoF02349.jpg,0,0
train/images/WEB09197.jpg,1,0
train/images/AoF03880.jpg,0,0
train/images/WEB01038.jpg,0,0
train/images/WEB00231.jpg,0,0
train/images/WEB07234.jpg,1,1
train/images/AoF00053.jpg,0,0
train/images/WEB07759.jpg,1,0
train/images/WEB01714.jpg,0,0
train/images/WEB07806.jpg,1,0
train/images/AoF03597.jpg,0,0
train/images/WEB06449.jpg,1,0
train/images/WEB05160.jpg,1,1
train/images/WEB01767.jpg,0,0
train/images/WEB02659.jpg,0,0
train/images/AoF06710.jpg,1,0
train/images/WEB02922.jpg,0,0
train/images/WEB05831.jpg,1,1
train/images/AoF05300.jpg,1,0
train/images/WEB03417.jpg,0,0
train/images/WEB02789.jpg,0,0
train/images/PublicDataset00408.jpg,1,0
train/images/WEB07279.jpg,1,1
train/images/WEB04962.jpg,1,0
train/images/WEB00471.jpg,0,0
train/images/WEB08320.jpg,1,1
train/images/WEB00180.jpg,0,0
train/images/WEB09111.jpg,1,1
train/images/WEB04992.jpg,1,1
train/images/WEB04734.jpg,0,1
train/images/WEB01846.jpg,0,0
train/images/WEB01606.jpg,0,0
train/images/WEB05092.jpg,1,1
train/images/PublicDataset00411.jpg,1,0
train/images/AoF00967.jpg,0,0
train/images/AoF05160.jpg,1,0
train/images/AoF01368.jpg,0,0
train/images/AoF00863.jpg,0,0
train/images/WEB06662.jpg,1,0
train/images/AoF00343.jpg,0,0
train/images/AoF04607.jpg,0,1
train/images/PublicDataset00024.jpg,0,1
train/images/AoF00834.jpg,0,0
train/images/PublicDataset00308.jpg,1,0
train/images/WEB00346.jpg,0,0
train/images/WEB01190.jpg,0,0
train/images/AoF05001.jpg,0,1
train/images/AoF06403.jpg,1,0
train/images/AoF00867.jpg,0,0
train/images/WEB05230.jpg,1,1
train/images/AoF06191.jpg,1,0
train/images/PublicDataset00171.jpg,1,0
train/images/WEB03019.jpg,0,0
train/images/AoF06545.jpg,1,0
train/images/AoF03586.jpg,0,0
train/images/AoF00413.jpg,0,0
train/images/AoF05786.jpg,1,0
train/images/WEB02313.jpg,0,0
train/images/WEB08401.jpg,1,0
train/images/WEB04443.jpg,0,1
train/images/WEB02977.jpg,0,0
train/images/WEB07613.jpg,1,0
train/images/WEB02203.jpg,0,0
train/images/PublicDataset00816.jpg,1,0
train/images/AoF01238.jpg,0,0
train/images/PublicDataset00619.jpg,1,0
train/images/AoF02191.jpg,0,0
train/images/WEB06932.jpg,1,0
train/images/WEB08815.jpg,1,1
train/images/AoF06308.jpg,1,0
train/images/AoF00382.jpg,0,0
train/images/WEB00470.jpg,0,0
train/images/WEB05943.jpg,1,1
train/images/WEB06820.jpg,1,0
train/images/WEB04760.jpg,1,1
train/images/WEB04271.jpg,1,1
train/images/WEB06168.jpg,1,0
train/images/WEB01111.jpg,0,0
train/images/WEB01619.jpg,0,0
train/images/AoF00988.jpg,0,0
train/images/WEB05313.jpg,1,1
train/images/AoF05059.jpg,1,1
train/images/PublicDataset01009.jpg,1,1
train/images/AoF03527.jpg,0,0
train/images/AoF02766.jpg,0,0
train/images/WEB05294.jpg,1,1
train/images/WEB07899.jpg,1,0
train/images/AoF00261.jpg,0,0
train/images/WEB05482.jpg,0,1
train/images/PublicDataset00604.jpg,1,0
train/images/PublicDataset00317.jpg,1,0
train/images/WEB01979.jpg,0,0
train/images/WEB07109.jpg,1,1
train/images/AoF01299.jpg,0,0
train/images/WEB06210.jpg,1,0
train/images/WEB03111.jpg,0,0
train/images/WEB05525.jpg,1,1
train/images/WEB02395.jpg,0,0
train/images/WEB01344.jpg,0,0
train/images/AoF00148.jpg,0,0
train/images/AoF00385.jpg,0,0
train/images/AoF04561.jpg,0,1
train/images/WEB09073.jpg,1,0
train/images/WEB06323.jpg,1,0
train/images/AoF02487.jpg,0,0
train/images/AoF04044.jpg,1,1
train/images/AoF03407.jpg,0,0
train/images/WEB03490.jpg,0,0
train/images/WEB01860.jpg,0,0
train/images/AoF04031.jpg,1,1
train/images/AoF04962.jpg,0,1
train/images/AoF01280.jpg,0,0
train/images/AoF01634.jpg,0,0
train/images/AoF01419.jpg,0,0
train/images/AoF01057.jpg,0,0
train/images/AoF03955.jpg,0,0
train/images/WEB08217.jpg,1,0
train/images/WEB06015.jpg,1,0
train/images/AoF06137.jpg,1,0
train/images/WEB07467.jpg,1,1
train/images/AoF02313.jpg,0,0
train/images/WEB08033.jpg,1,0
train/images/WEB04556.jpg,1,1
train/images/AoF01327.jpg,0,0
train/images/PublicDataset00195.jpg,1,0
train/images/AoF06551.jpg,1,0
train/images/WEB02293.jpg,0,0
train/images/WEB05322.jpg,1,1
train/images/AoF02951.jpg,0,0
train/images/AoF06017.jpg,1,0
train/images/WEB05091.jpg,1,1
train/images/WEB06175.jpg,1,1
train/images/WEB01103.jpg,0,0
train/images/AoF03414.jpg,0,0
train/images/WEB02692.jpg,0,0
train/images/WEB02506.jpg,0,0
train/images/WEB07203.jpg,1,0
train/images/WEB05884.jpg,1,0
train/images/WEB05658.jpg,1,1
train/images/AoF01074.jpg,0,0
train/images/AoF03837.jpg,0,0
train/images/WEB07667.jpg,1,0
train/images/AoF05858.jpg,1,0
train/images/WEB09152.jpg,1,0
train/images/PublicDataset00268.jpg,1,0
train/images/WEB08729.jpg,1,0
train/images/WEB02214.jpg,0,0
train/images/WEB06644.jpg,1,0
train/images/PublicDataset00724.jpg,1,0
train/images/AoF04814.jpg,0,1
train/images/AoF01799.jpg,0,0
train/images/AoF04158.jpg,1,1
train/images/WEB01284.jpg,0,0
train/images/AoF03589.jpg,0,0
train/images/AoF02816.jpg,0,0
train/images/WEB00637.jpg,0,0
train/images/AoF01574.jpg,0,0
train/images/AoF05949.jpg,1,0
train/images/WEB09395.jpg,1,0
train/images/AoF01321.jpg,0,0
train/images/AoF00170.jpg,0,0
train/images/AoF03573.jpg,0,0
train/images/WEB06798.jpg,1,1
train/images/AoF03672.jpg,0,0
train/images/AoF02840.jpg,0,0
train/images/WEB05655.jpg,1,1
train/images/WEB01868.jpg,0,0
train/images/WEB02326.jpg,0,0
train/images/WEB00238.jpg,0,0
train/images/AoF03877.jpg,0,0
train/images/PublicDataset00560.jpg,1,0
train/images/AoF03417.jpg,0,0
train/images/AoF05310.jpg,1,0
train/images/WEB07146.jpg,1,1
train/images/WEB09106.jpg,1,0
train/images/AoF00520.jpg,0,0
train/images/WEB01894.jpg,0,0
train/images/WEB06737.jpg,1,0
train/images/AoF04721.jpg,1,1
train/images/AoF03457.jpg,0,0
train/images/AoF00155.jpg,0,0
train/images/WEB06981.jpg,1,1
train/images/AoF00497.jpg,0,0
train/images/WEB05907.jpg,1,1
train/images/AoF01899.jpg,0,0
train/images/WEB05786.jpg,1,1
train/images/PublicDataset00384.jpg,1,0
train/images/WEB02451.jpg,0,0
train/images/WEB03978.jpg,1,1
train/images/AoF05559.jpg,1,0
train/images/AoF05009.jpg,1,1
train/images/AoF05936.jpg,1,0
train/images/AoF04841.jpg,1,1
train/images/WEB03983.jpg,1,1
train/images/WEB02386.jpg,0,0
train/images/AoF03274.jpg,0,0
train/images/AoF03993.jpg,0,0
train/images/AoF00303.jpg,0,0
train/images/AoF02382.jpg,0,0
train/images/WEB01139.jpg,0,0
train/images/AoF05988.jpg,1,0
train/images/AoF04881.jpg,1,1
train/images/WEB07825.jpg,1,1
train/images/WEB07094.jpg,1,0
train/images/WEB01221.jpg,0,0
train/images/WEB08459.jpg,1,0
train/images/AoF03405.jpg,0,0
train/images/WEB05548.jpg,1,1
train/images/AoF05841.jpg,1,0
train/images/WEB00484.jpg,0,0
train/images/AoF05164.jpg,1,0
train/images/WEB06880.jpg,1,0
train/images/AoF00064.jpg,0,0
train/images/WEB02914.jpg,0,0
train/images/WEB07353.jpg,1,0
train/images/WEB03955.jpg,0,1
train/images/PublicDataset00107.jpg,1,1
train/images/PublicDataset00071.jpg,1,0
train/images/WEB02810.jpg,0,0
train/images/WEB04638.jpg,1,1
train/images/AoF01649.jpg,0,0
train/images/AoF01987.jpg,0,0
train/images/WEB05576.jpg,1,1
train/images/AoF03682.jpg,0,0
train/images/WEB07934.jpg,1,0
train/images/AoF00160.jpg,0,0
train/images/WEB09255.jpg,1,0
train/images/AoF03973.jpg,0,0
train/images/AoF03647.jpg,0,0
train/images/WEB00897.jpg,0,0
train/images/WEB03464.jpg,0,0
train/images/AoF01248.jpg,0,0
train/images/PublicDataset00669.jpg,1,0
train/images/AoF01360.jpg,0,0
train/images/AoF00954.jpg,0,0
train/images/AoF00178.jpg,0,0
train/images/AoF03456.jpg,0,0
train/images/WEB07570.jpg,1,0
train/images/WEB07231.jpg,1,1
train/images/WEB01835.jpg,0,0
train/images/WEB03802.jpg,0,1
train/images/WEB00559.jpg,0,0
train/images/AoF00705.jpg,0,0
train/images/PublicDataset00935.jpg,0,0
train/images/AoF04412.jpg,1,0
train/images/WEB04996.jpg,1,1
train/images/WEB08013.jpg,1,1
train/images/AoF05128.jpg,1,0
train/images/PublicDataset00175.jpg,1,0
train/images/WEB02689.jpg,0,0
train/images/AoF01980.jpg,0,0
train/images/AoF05322.jpg,1,0
train/images/WEB03648.jpg,0,0
train/images/AoF05313.jpg,1,0
train/images/WEB07451.jpg,1,0
train/images/AoF01714.jpg,0,0
train/images/AoF00219.jpg,0,0
train/images/WEB05761.jpg,0,1
train/images/AoF01541.jpg,0,0
train/images/AoF05701.jpg,1,0
train/images/WEB05170.jpg,1,1
train/images/AoF06684.jpg,1,0
train/images/WEB04237.jpg,1,1
train/images/AoF01563.jpg,0,0
train/images/AoF00113.jpg,0,0
train/images/WEB03130.jpg,0,0
train/images/AoF01024.jpg,0,0
train/images/WEB05521.jpg,0,1
train/images/AoF02479.jpg,0,0
train/images/WEB00576.jpg,0,0
train/images/PublicDataset00966.jpg,0,0
train/images/WEB06261.jpg,1,0
train/images/WEB04165.jpg,1,1
train/images/AoF05519.jpg,1,0
train/images/WEB07209.jpg,1,0
train/images/WEB02559.jpg,0,0
train/images/WEB04698.jpg,1,1
train/images/AoF06661.jpg,1,0
train/images/AoF05066.jpg,1,1
train/images/WEB05403.jpg,0,1
train/images/AoF03987.jpg,0,0
train/images/WEB02250.jpg,0,0
train/images/AoF04930.jpg,1,1
train/images/AoF06096.jpg,1,1
train/images/AoF05388.jpg,1,0
train/images/PublicDataset00394.jpg,1,0
train/images/AoF03318.jpg,0,0
train/images/AoF05667.jpg,1,0
train/images/WEB01276.jpg,0,0
train/images/WEB01800.jpg,0,0
train/images/WEB06651.jpg,1,0
train/images/WEB05820.jpg,1,1
train/images/WEB00960.jpg,0,0
train/images/WEB03544.jpg,0,0
train/images/AoF03235.jpg,0,0
train/images/WEB00107.jpg,0,0
train/images/WEB02711.jpg,0,0
train/images/AoF04377.jpg,1,1
train/images/WEB03801.jpg,0,1
train/images/AoF00871.jpg,0,0
train/images/AoF05516.jpg,1,0
train/images/WEB06801.jpg,1,1
train/images/AoF02124.jpg,0,0
train/images/AoF04948.jpg,1,1
train/images/WEB01256.jpg,0,0
train/images/WEB08955.jpg,1,1
train/images/AoF01516.jpg,0,0
train/images/AoF01729.jpg,0,0
train/images/AoF01533.jpg,0,0
train/images/AoF06635.jpg,1,0
train/images/WEB03319.jpg,0,0
train/images/WEB04022.jpg,1,1
train/images/WEB02428.jpg,0,0
train/images/WEB01620.jpg,0,0
train/images/WEB05776.jpg,1,1
train/images/WEB05815.jpg,1,1
train/images/AoF03685.jpg,0,0
train/images/WEB01981.jpg,0,0
train/images/WEB02138.jpg,0,0
train/images/WEB04661.jpg,1,1
train/images/WEB08160.jpg,1,0
train/images/AoF04810.jpg,0,1
train/images/WEB04042.jpg,1,1
train/images/WEB01475.jpg,0,0
